,title,mp3_url,midi_url,metadata
1333,"
	 Gosia ez det handia baina         
	",https://bdb.bertsozale.eus/common/file/get/32945,https://bdb.bertsozale.eus/common/file/get/26497,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BA2', '4/5/5/4']"
1334,"
	 Gotzon aurretik eta         
	",https://bdb.bertsozale.eus/common/file/get/32279,https://bdb.bertsozale.eus/common/file/get/19693,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABAB', '7/6']"
1335,"
	 Goxo da bizitzia         
	",https://bdb.bertsozale.eus/common/file/get/33533,https://bdb.bertsozale.eus/common/file/get/21694,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABADE', '7/6']"
1336,"
	 Gregario edo laguntzaile naiz         
	",https://bdb.bertsozale.eus/common/file/get/32876,https://bdb.bertsozale.eus/common/file/get/26668,"['Hamabikoa, handiaren moldekoa, 7 puntuz (hg) / Zazpi puntukoa, handiaren moldekoa (ip)', 'ABDE...', '5/5/5/3']"
1337,"
	 Greziako Rotxillek         
	",https://bdb.bertsozale.eus/common/file/get/33353,https://bdb.bertsozale.eus/common/file/get/24643,"['Seiko berdina, 5 puntuz eta 7 silabaz (hg) / Sei puntuko berdina (ip)', 'ABDEF', '7/7/7/7/7']"
1338,"
	 Gu euskaldunak nola geraden         / Aita Santuak eskribitu du      
	",https://bdb.bertsozale.eus/common/file/get/33161,https://bdb.bertsozale.eus/common/file/get/23074,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'AABA2', '3/3/4/3/3']"
1339,"
	 Gu gara Euskadiko         / Gazteri berria         / Gu gira Euskadiko   
	",https://bdb.bertsozale.eus/common/file/get/32318,https://bdb.bertsozale.eus/common/file/get/19696,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'ABDE', '7/6']"
1340,"
	 Gu gazte ginadela         / Txuriko      
	",https://bdb.bertsozale.eus/common/file/get/32357,https://bdb.bertsozale.eus/common/file/get/19699,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
1341,"
	 Guarda txar bat gaskuña         
	",https://bdb.bertsozale.eus/common/file/get/33099,https://bdb.bertsozale.eus/common/file/get/26890,"['Seikoa, ertainaren moldekoa, 4 puntuz (hg) / Lau puntukoa, ertainaren moldekoa (ip)', 'ABD..', '8/8/8/8']"
1342,,,,[]
1343,"
	 Guazen misiora         
	",https://bdb.bertsozale.eus/common/file/get/32396,https://bdb.bertsozale.eus/common/file/get/19702,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'AABD', '7/6']"
1344,,,,[]
1345,,,,[]
1346,"
	 Guraso ta anaiak         / Terzioen etorrera II       
	",https://bdb.bertsozale.eus/common/file/get/32471,https://bdb.bertsozale.eus/common/file/get/19705,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
1347,"
	 Guraso ta semiak         
	",https://bdb.bertsozale.eus/common/file/get/32509,https://bdb.bertsozale.eus/common/file/get/19708,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
1348,"
	 Gure ahotsa jaso nahi dugu         
	",https://bdb.bertsozale.eus/common/file/get/32982,https://bdb.bertsozale.eus/common/file/get/26500,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'AABB', '5/5/8']"
1349,"
	 Gure aita San Jose I         
	",https://bdb.bertsozale.eus/common/file/get/32940,https://bdb.bertsozale.eus/common/file/get/25558,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA', '7/6']"
1350,,,,[]
1351,"
	 Gure akerrak ditu         / Punta motz I       
	",https://bdb.bertsozale.eus/common/file/get/33207,https://bdb.bertsozale.eus/common/file/get/25960,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'A1A2', '6/7']"
1352,"
	 Gure Ama Birjina         
	",https://bdb.bertsozale.eus/common/file/get/30795,https://bdb.bertsozale.eus/common/file/get/21697,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABDEF', '13']"
1353,"
	 Gure aurreko guraso zaharrak         
	",https://bdb.bertsozale.eus/common/file/get/32185,https://bdb.bertsozale.eus/common/file/get/23554,"['Hamarreko handia (hg) / Bost puntuko handia (ip)', 'AABBA', '3/5/5/5']"
1354,"
	 Gure baitango lurraldeetan         
	",https://bdb.bertsozale.eus/common/file/get/30958,https://bdb.bertsozale.eus/common/file/get/27115,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2A1A2', '10/8']"
1355,"
	 Gure basotik ostutzen dituk         
	",https://bdb.bertsozale.eus/common/file/get/33196,https://bdb.bertsozale.eus/common/file/get/23077,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDE', '18']"
1356,"
	 Gure bihotza egun         
	",https://bdb.bertsozale.eus/common/file/get/32544,https://bdb.bertsozale.eus/common/file/get/19711,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
1357,"
	 Gure Bilboko ekinaldia         
	",https://bdb.bertsozale.eus/common/file/get/32916,https://bdb.bertsozale.eus/common/file/get/26671,"['Hamarrekoa, handiaren moldekoa, 6 puntuz (hg) / Sei puntukoa, handiaren moldekoa (ip)', 'A1A2BDE..', '10/8']"
1358,"
	 Gure denporetako         / Gona arrua      
	",https://bdb.bertsozale.eus/common/file/get/32581,https://bdb.bertsozale.eus/common/file/get/19714,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'ABDE', '7/6']"
1359,"
	 Gure eliz dorreko         / Dilin dalan         / Ezkilaren kantua   
	",https://bdb.bertsozale.eus/common/file/get/32063,https://bdb.bertsozale.eus/common/file/get/21166,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
1360,"
	 Gure erregina maite         
	",https://bdb.bertsozale.eus/common/file/get/32977,https://bdb.bertsozale.eus/common/file/get/25561,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABAD', '7/6']"
1361,"
	 Gure etxean atso bi         
	",https://bdb.bertsozale.eus/common/file/get/33138,https://bdb.bertsozale.eus/common/file/get/26893,"['Kopla handiaren moldekoa', 'ABDE', '8/8/8/8']"
1362,"
	 Gure etxean haserre daude         / Txirritarena      
	",https://bdb.bertsozale.eus/common/file/get/33231,https://bdb.bertsozale.eus/common/file/get/23080,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BA2', '9/5/4']"
1363,"
	 Gure etxean lau ardi         
	",https://bdb.bertsozale.eus/common/file/get/33262,https://bdb.bertsozale.eus/common/file/get/22153,"['Seikoa, handiaren moldekoa, 4 puntuz (hg) / Lau puntukoa, handiaren moldekoa (ip)', 'AB', 'Hutsik']"
1364,"
	 Gure etxeko erregina da         / Amona ta aitona      
	",https://bdb.bertsozale.eus/common/file/get/30995,https://bdb.bertsozale.eus/common/file/get/27118,"['Hamarreko handia (hg) / Bost puntuko handia (ip)', 'AABDD', '5/5/8']"
1365,"
	 Gure etxeko idiek         
	",https://bdb.bertsozale.eus/common/file/get/33241,https://bdb.bertsozale.eus/common/file/get/25963,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '10/3']"
1366,"
	 Gure euskera eder maitea I         / Ez bedi galdu euskera      
	",https://bdb.bertsozale.eus/common/file/get/33018,https://bdb.bertsozale.eus/common/file/get/26503,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABAD', '10/4/4']"
1367,"
	 Gure euskera eder maitea II         
	",https://bdb.bertsozale.eus/common/file/get/33054,https://bdb.bertsozale.eus/common/file/get/26506,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDE', '5/5/8']"
1368,"
	 Gure gatua Pitxitxi         
	",https://bdb.bertsozale.eus/common/file/get/33391,https://bdb.bertsozale.eus/common/file/get/24646,"['Sei puntuko berdina, 8 silabaz', 'ABDE', '8/8/8/8']"
1369,"
	 Gure gelariak         
	",https://bdb.bertsozale.eus/common/file/get/32394,https://bdb.bertsozale.eus/common/file/get/25123,"['Bederatzikoa, berdinaren moldekoa, 6 puntuz (hg) / Sei puntukoa, berdinaren moldekoa (ip)', 'ABADE..', '9/8/9/8/8']"
1370,"
	 Gure gudariak zintzo         
	",https://bdb.bertsozale.eus/common/file/get/32619,https://bdb.bertsozale.eus/common/file/get/19717,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABD', '9/4']"
1371,"
	 Gure gusto gure atsegin         
	",https://bdb.bertsozale.eus/common/file/get/31218,https://bdb.bertsozale.eus/common/file/get/23716,"['Lauko ertaina (hg) / Bi puntuko ertaina (ip)', 'A1A2', '7/4/4']"
1372,"
	 Gure guztion aita         
	",https://bdb.bertsozale.eus/common/file/get/33014,https://bdb.bertsozale.eus/common/file/get/25564,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BA2', '6/7']"
1373,"
	 Gure haur konen dotea         
	",https://bdb.bertsozale.eus/common/file/get/33428,https://bdb.bertsozale.eus/common/file/get/24649,"['Lau puntuko berdina, 8 silabaz', 'ABDE', '8/8/8/8']"
1374,"
	 Gure haurraren haur ona I         
	",https://bdb.bertsozale.eus/common/file/get/31836,https://bdb.bertsozale.eus/common/file/get/26797,"['Kopla handia', 'ABD', '8/8/18']"
1375,"
	 Gure haurraren haur ona II         
	",https://bdb.bertsozale.eus/common/file/get/31873,https://bdb.bertsozale.eus/common/file/get/26800,"['Kopla handia', 'ABD', '8/8/18']"
1376,"
	 Gure haurraren haur ona III         
	",https://bdb.bertsozale.eus/common/file/get/31913,https://bdb.bertsozale.eus/common/file/get/26803,"['Kopla handia', 'ABD', '8/8/18']"
1377,,,,[]
1378,"
	 Gure herrian gertatzen dira         
	",https://bdb.bertsozale.eus/common/file/get/33266,https://bdb.bertsozale.eus/common/file/get/23083,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'AABA', '5/5/4/4']"
1379,"
	 Gure herriko bikariuak         / Hiru bertsotan eman nahi ditut      
	",https://bdb.bertsozale.eus/common/file/get/33300,https://bdb.bertsozale.eus/common/file/get/23086,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDB', '5/5/5/3']"
1380,"
	 Gure herriko festak         
	",https://bdb.bertsozale.eus/common/file/get/32656,https://bdb.bertsozale.eus/common/file/get/19720,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABD', '7/6']"
1381,"
	 Gure herritik gatoz         
	",https://bdb.bertsozale.eus/common/file/get/32693,https://bdb.bertsozale.eus/common/file/get/19723,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDEF', '7/6']"
1382,"
	 Gure hobenak gure lohiak         / Aita Mendibururena      
	",https://bdb.bertsozale.eus/common/file/get/31986,https://bdb.bertsozale.eus/common/file/get/23938,"['Zortziko ertaina (hg) / Lau puntuko ertaina (ip)', 'ABDE', '8/7']"
1383,"
	 Gure ikurrin maitagarria         
	",https://bdb.bertsozale.eus/common/file/get/33361,https://bdb.bertsozale.eus/common/file/get/23635,"['Zortzikoa, handiaren moldekoa, 5 puntuz (hg) / Bost puntukoa, handiaren moldekoa (ip)', 'ABDABD', '18/18/8/8']"
1384,"
	 Gure inguruetan         
	",https://bdb.bertsozale.eus/common/file/get/32731,https://bdb.bertsozale.eus/common/file/get/19726,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABA2D', '7/6']"
1385,"
	 Gure Jesus maitia         
	",https://bdb.bertsozale.eus/common/file/get/30874,https://bdb.bertsozale.eus/common/file/get/26170,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'A1A2BDA2', '7/6']"
1386,"
	 Gure Jesus nora zoaz         
	",https://bdb.bertsozale.eus/common/file/get/32797,https://bdb.bertsozale.eus/common/file/get/23800,"['Seiko ertaina (hg) / Hiru puntuko ertaina (ip)', 'ABA2', '8/7']"
1387,,,,[]
1388,,,,[]
1389,"
	 Gure lurretan lehen xamurra zen         
	",https://bdb.bertsozale.eus/common/file/get/31034,https://bdb.bertsozale.eus/common/file/get/27121,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'AABA', '4/6/4/4']"
1390,"
	 Gure mundu honetan         
	",https://bdb.bertsozale.eus/common/file/get/32769,https://bdb.bertsozale.eus/common/file/get/19729,"['Zazpikoa, txikiaren moldekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren moldekoa (ip)', 'AABA2', '7/6']"
1391,"
	 Gure munduko bizimodua         
	",https://bdb.bertsozale.eus/common/file/get/32221,https://bdb.bertsozale.eus/common/file/get/23557,"['Hamarreko handia (hg) / Bost puntuko handia (ip)', 'AABDE', '5/5/5/3']"
1392,"
	 Gure mutila mutilante         
	",https://bdb.bertsozale.eus/common/file/get/33175,https://bdb.bertsozale.eus/common/file/get/26896,"['Lau puntuko berdina, 9 silabaz', 'A1A2A1B', '9/9/9/9']"
1393,"
	 Gure oilotxo nabarra         
	",https://bdb.bertsozale.eus/common/file/get/33465,https://bdb.bertsozale.eus/common/file/get/24652,"['Kopla handiaren moldekoa', 'AABDE', '8/8/8/8/8']"
1394,"
	 Gure ondoan Jauna         
	",https://bdb.bertsozale.eus/common/file/get/32100,https://bdb.bertsozale.eus/common/file/get/21169,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
1395,"
	 Gure ortuan sagarra loran         
	",https://bdb.bertsozale.eus/common/file/get/32377,https://bdb.bertsozale.eus/common/file/get/26284,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'A1A2', '5/5/5/3']"
1396,"
	 Gure sermolariak         
	",https://bdb.bertsozale.eus/common/file/get/32803,https://bdb.bertsozale.eus/common/file/get/19732,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA', '6/7']"
1397,,,,[]
1398,"
	 Gure urdea erdi         
	",https://bdb.bertsozale.eus/common/file/get/32137,https://bdb.bertsozale.eus/common/file/get/21172,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'A1A2', '6/7']"
1399,"
	 Gure Violeta maitea         
	",https://bdb.bertsozale.eus/common/file/get/33501,https://bdb.bertsozale.eus/common/file/get/24655,"['Zortzi puntuko berdina, 8 silabaz', 'ABABDEDE2', '8/8/8/8/8']"
1400,"
	 Gure zazpi probintzietako         
	",https://bdb.bertsozale.eus/common/file/get/33334,https://bdb.bertsozale.eus/common/file/get/23089,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDE', 'Hutsik']"
1401,"
	 Guri begira errukiz zauden         
	",https://bdb.bertsozale.eus/common/file/get/33408,https://bdb.bertsozale.eus/common/file/get/23092,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BD', '5/5/5/3']"
1402,"
	 Gurutziltzatu zaitu inpernuak         
	",https://bdb.bertsozale.eus/common/file/get/32957,https://bdb.bertsozale.eus/common/file/get/22507,"['Seiko handia (hg) / Hiru puntuko handia (ip)', 'ABD', '5/5/5/3']"
1403,"
	 Gurutze santu Legazpikua         
	",https://bdb.bertsozale.eus/common/file/get/32260,https://bdb.bertsozale.eus/common/file/get/23560,"['Hamarreko handia (hg) / Bost puntuko handia (ip)', 'A1A2BDA', '5/5/4/4']"
1404,"
	 Gurutze santu Lezokoa da         
	",https://bdb.bertsozale.eus/common/file/get/33485,https://bdb.bertsozale.eus/common/file/get/23095,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDE', 'Hutsik']"
1405,"
	 Gurutze santuaren         
	",https://bdb.bertsozale.eus/common/file/get/33276,https://bdb.bertsozale.eus/common/file/get/25966,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
1406,"
	 Gurutzean hilgarri         
	",https://bdb.bertsozale.eus/common/file/get/32878,https://bdb.bertsozale.eus/common/file/get/19735,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
1407,"
	 Guziz peligro haundian         
	",https://bdb.bertsozale.eus/common/file/get/33310,https://bdb.bertsozale.eus/common/file/get/25969,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '6/7']"
1408,,,,[]
1409,"
	 Haika mutil jeiki hadi I         / Amak dio alabari II          / Barkoxtarrak huna gira   
	",https://bdb.bertsozale.eus/common/file/get/33538,https://bdb.bertsozale.eus/common/file/get/24658,"['Lau puntuko berdina, 8 silabaz', 'ABDE', '8/8/8/8']"
1410,"
	 Haika mutil jeiki hadi II         / Mutil mutil jeiki hadi      
	",https://bdb.bertsozale.eus/common/file/get/30835,https://bdb.bertsozale.eus/common/file/get/24661,"['Laukoa, berdinaren moldekoa, 4 puntuz (hg) / Lau puntukoa, berdinaren moldekoa (ip)', 'AABA', '8/8/8/8']"
1411,"
	 Haika mutil jeiki hadi III         / Haika puttil      
	",https://bdb.bertsozale.eus/common/file/get/33210,https://bdb.bertsozale.eus/common/file/get/26899,"['Lau puntuko berdina, 8 silabaz', 'AB1AB2', '8/8/8/8']"
1412,"
	 Hain asko eta ondo         / Angelatxo      
	",https://bdb.bertsozale.eus/common/file/get/32918,https://bdb.bertsozale.eus/common/file/get/19738,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
1413,"
	 Hainbat aldiz etxean         
	",https://bdb.bertsozale.eus/common/file/get/32955,https://bdb.bertsozale.eus/common/file/get/19741,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDB', '7/6']"
1414,"
	 Haitzondo baten itzala         
	",https://bdb.bertsozale.eus/common/file/get/31256,https://bdb.bertsozale.eus/common/file/get/23719,"['Lauko ertaina (hg) / Bi puntuko ertaina (ip)', 'AB', '8/7']"
1415,"
	 Haize hegoa gau epela I         
	",https://bdb.bertsozale.eus/common/file/get/33527,https://bdb.bertsozale.eus/common/file/get/26716,"['Zortziko ertaina (hg) / Lau puntuko ertaina (ip)', 'ABDE', '8/7']"
1416,"
	 Haize hegoak hurbiltzen ditu         / Sujet eder bat deklaratzen dut         / Egun berezi bat bazela gaur   
	",https://bdb.bertsozale.eus/common/file/get/33520,https://bdb.bertsozale.eus/common/file/get/23098,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BA2', 'Hutsik']"
1417,"
	 Haizea dator ifarraldetik         
	",https://bdb.bertsozale.eus/common/file/get/30781,https://bdb.bertsozale.eus/common/file/get/46547,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2A1A3', '5/5/5/3']"
1418,"
	 Haizeak bidali du         
	",https://bdb.bertsozale.eus/common/file/get/32993,https://bdb.bertsozale.eus/common/file/get/19744,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BD', '13']"
1419,"
	 Haizearen ondoren         / Ekaitzi II       
	",https://bdb.bertsozale.eus/common/file/get/33049,https://bdb.bertsozale.eus/common/file/get/25567,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
1420,"
	 Hala baita dohatsua         
	",https://bdb.bertsozale.eus/common/file/get/32024,https://bdb.bertsozale.eus/common/file/get/23941,"['Zortziko ertaina (hg) / Lau puntuko ertaina (ip)', 'AABA', '8/7']"
1421,"
	 Hala baita doluegingarri         
	",https://bdb.bertsozale.eus/common/file/get/32432,https://bdb.bertsozale.eus/common/file/get/25126,"['Hamarreko berezia, 6 puntuz (hg) / Sei puntuko berezia (ip)', 'AABDEF', '10/7/9/7/']"
1422,"
	 Hala gu ere damu onezko         
	",https://bdb.bertsozale.eus/common/file/get/33087,https://bdb.bertsozale.eus/common/file/get/26509,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDE', '10/8']"
1423,"
	 Hala pasa zen behin Salamancan         
	",https://bdb.bertsozale.eus/common/file/get/33244,https://bdb.bertsozale.eus/common/file/get/26902,"['Zazpiko berezia, 7 puntuz', 'ABDE..', '10/10/10/']"
1424,"
	 Haltza eder ur airian         
	",https://bdb.bertsozale.eus/common/file/get/31173,https://bdb.bertsozale.eus/common/file/get/24253,"['Kopla handiaren moldekoa', 'AAB', '8/8/10/8']"
1425,"
	 Haltzak ez du bihotzik I         / Berreterretxen kantoria         / Belatsarena   
	",https://bdb.bertsozale.eus/common/file/get/31206,https://bdb.bertsozale.eus/common/file/get/24256,"['Kopla handiaren moldekoa', 'ABD', '8/8/10/8']"
1426,"
	 Haltzak ez du bihotzik II         / Berreterretxek oheti      
	",https://bdb.bertsozale.eus/common/file/get/31244,https://bdb.bertsozale.eus/common/file/get/24259,"['Laukoa, berdinaren moldekoa, 4 puntuz (hg) / Lau puntukoa, berdinaren moldekoa (ip)', 'ABD', '8/8/10/8']"
1427,"
	 Haltzak ez du bihotzik III         
	",https://bdb.bertsozale.eus/common/file/get/31281,https://bdb.bertsozale.eus/common/file/get/24262,"['Kopla handia', 'ABD', '8/8/10/8']"
1428,"
	 Hamabi bertso honetan         / Txisperuak      
	",https://bdb.bertsozale.eus/common/file/get/33027,https://bdb.bertsozale.eus/common/file/get/19747,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'ABDE', '7/6']"
1429,"
	 Hamabost pausuz konponitzen da         
	",https://bdb.bertsozale.eus/common/file/get/33296,https://bdb.bertsozale.eus/common/file/get/22156,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'A1A2', '3/3/3/1/3']"
1430,"
	 Hamaika aldiz daukazu lehendik C         / Izar eder bat ateri zaigu      
	",https://bdb.bertsozale.eus/common/file/get/30895,https://bdb.bertsozale.eus/common/file/get/23110,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDB', '4/5/6/3']"
1431,"
	 Hamaika aldiz daukazu lehendik A         / Txapelena      
	",https://bdb.bertsozale.eus/common/file/get/30816,https://bdb.bertsozale.eus/common/file/get/23104,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'AABA', '5/5/5/3']"
1432,"
	 Hamaika aldiz daukazu lehendik B         / Ezinbertzeak ekarri deraut         / Arnua edan pipa hartu   
	",https://bdb.bertsozale.eus/common/file/get/30854,https://bdb.bertsozale.eus/common/file/get/23107,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'AABA2', '4/5/6/3']"
1433,"
	 Hamaika amaren seme         
	",https://bdb.bertsozale.eus/common/file/get/33229,https://bdb.bertsozale.eus/common/file/get/25006,"['Hamaikakoa, txikiaren moldekoa, 7 puntuz (hg) / Zazpi puntukoa, txikiaren moldekoa (ip)', 'ABDE..', '7/6']"
1434,"
	 Hamaika andre gaztek         / Barkoxen egin neban         / Josetxo Olaberriko   
	",https://bdb.bertsozale.eus/common/file/get/33061,https://bdb.bertsozale.eus/common/file/get/19750,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABA2D', '7/6']"
1435,"
	 Hamaika urte t`erdi         
	",https://bdb.bertsozale.eus/common/file/get/33346,https://bdb.bertsozale.eus/common/file/get/25972,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'A1A2', '26']"
1436,"
	 Hamahiru urte nituenean         
	",https://bdb.bertsozale.eus/common/file/get/30933,https://bdb.bertsozale.eus/common/file/get/23113,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2A3B', '16/2']"
1437,"
	 Hamalau heriotzena I         
	",https://bdb.bertsozale.eus/common/file/get/30829,https://bdb.bertsozale.eus/common/file/get/21700,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'A1A2BDA2', '7/6']"
1438,"
	 Hamalau heriotzena II         
	",https://bdb.bertsozale.eus/common/file/get/30867,https://bdb.bertsozale.eus/common/file/get/21703,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'ABD1D2B', 'Hutsik']"
1439,"
	 Hamalau heriotzena III         / Santo Kristo zurekin      
	",https://bdb.bertsozale.eus/common/file/get/30944,https://bdb.bertsozale.eus/common/file/get/21706,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'AB1DB2B1', 'Hutsik']"
1440,"
	 Hamar dira Jaunaren         / Hamar mandamentuak IV      
	",https://bdb.bertsozale.eus/common/file/get/33096,https://bdb.bertsozale.eus/common/file/get/19753,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'ABDE', '7/6']"
1441,"
	 Hamar dirade manamenduak         
	",https://bdb.bertsozale.eus/common/file/get/32995,https://bdb.bertsozale.eus/common/file/get/22510,"['Seiko handia (hg) / Hiru puntuko handia (ip)', 'ABA', '5/5/5/3']"
1442,"
	 Hamar etxek'alaba         
	",https://bdb.bertsozale.eus/common/file/get/33134,https://bdb.bertsozale.eus/common/file/get/19756,"['Zortzikoa, txikiaren modekoa, 4 puntuz (hg) / Lau puntukoa, txikiaren modekoa (ip)', 'ABDE', '6/7']"
1443,"
	 Hamar urteko nintzan I         / Gaurko Errenteriari      
	",https://bdb.bertsozale.eus/common/file/get/33172,https://bdb.bertsozale.eus/common/file/get/19759,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'A1A2BA2', '7/6']"
1444,"
	 Hamar urteko nintzan II         / Hamar urtetarako      
	",https://bdb.bertsozale.eus/common/file/get/33118,https://bdb.bertsozale.eus/common/file/get/25570,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA', '7/6']"
1445,"
	 Hamasei salbe ta hamalau kredo         
	",https://bdb.bertsozale.eus/common/file/get/30972,https://bdb.bertsozale.eus/common/file/get/23116,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDE', '18']"
1446,"
	 Han goien goien izarra         / Errekonduan lizarra      
	",https://bdb.bertsozale.eus/common/file/get/31312,https://bdb.bertsozale.eus/common/file/get/24265,"['Kopla handia', 'ABD', '8/8/10/8']"
1447,"
	 Han han goian etxe bat         
	",https://bdb.bertsozale.eus/common/file/get/33385,https://bdb.bertsozale.eus/common/file/get/25975,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'AB', '7/6']"
1448,"
	 Hango tiru ta ke ta lainuak         
	",https://bdb.bertsozale.eus/common/file/get/32415,https://bdb.bertsozale.eus/common/file/get/26287,"['Lauko handia (hg) / Bi puntuko handia (ip)', 'AB', '10/8']"
1449,"
	 Hankak zabalak eta         
	",https://bdb.bertsozale.eus/common/file/get/33155,https://bdb.bertsozale.eus/common/file/get/25573,"['Zortziko txikia (hg) / Lau puntuko txikia (ip)', 'AABA', '7/6']"
1450,"
	 Hara andregai bihotzekoa         
	",https://bdb.bertsozale.eus/common/file/get/31008,https://bdb.bertsozale.eus/common/file/get/23119,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'ABDB2', 'Hutsik']"
1451,"
	 Hara non dauden gure         
	",https://bdb.bertsozale.eus/common/file/get/76891,https://bdb.bertsozale.eus/common/file/get/76890,"['Hamarreko txikia (hg) / Bost puntuko txikia (ip)', 'AABDE', 'Hutsik']"
1452,"
	 Hara nun diran mendi maiteak         / Nere etorrera      
	",https://bdb.bertsozale.eus/common/file/get/31046,https://bdb.bertsozale.eus/common/file/get/23122,"['Zortziko handia (hg) / Lau puntuko handia (ip)', 'A1A2BD', '5/5/4/4']"
1453,,,,[]
1454,"
	 Haritz adarrean         
	",https://bdb.bertsozale.eus/common/file/get/32469,https://bdb.bertsozale.eus/common/file/get/25129,"['Zortziko berezia, 4 puntuz (hg) / Lau puntuko berezia (ip)', 'ABDEF..', '12/11/12/']"
1455,,,,[]
1456,"
	 Harriturik dezagun         / Burni-bideari I       
	",https://bdb.bertsozale.eus/common/file/get/33206,https://bdb.bertsozale.eus/common/file/get/19762,"['Lauko txikia (hg) / Bi puntuko txikia (ip)', 'ABDE', '7/6']"
